Food_Code	FCID_Code
14640100	603182000
14640100	603182000
14640100	603182000
14640100	603182000
14640100	603182000
14640100	603182000
23322100	603182000
24198640	603182000
25210110	603182000
25210150	603182000
25210170	603182000
25210210	603182000
25210220	603182000
25210230	603182000
25210250	603182000
25210280	603182000
25210310	603182000
25210410	603182000
25210510	603182000
25210610	603182000
25210700	603182000
25220010	603182000
25220100	603182000
25220110	603182000
25220120	603182000
25220130	603182000
25220150	603182000
25220210	603182000
25220350	603182000
25220360	603182000
25220370	603182000
25220390	603182000
25220400	603182000
25220410	603182000
25220420	603182000
25220430	603182000
25220440	603182000
25220450	603182000
25220460	603182000
25220470	603182000
25220480	603182000
25220490	603182000
25220500	603182000
25220650	603182000
25220710	603182000
25220910	603182000
25221110	603182000
25221210	603182000
25221250	603182000
25221310	603182000
25221350	603182000
25221400	603182000
25221410	603182000
25221420	603182000
25221430	603182000
25221460	603182000
25221470	603182000
25221480	603182000
25221500	603182000
25221510	603182000
25221520	603182000
25221530	603182000
25221610	603182000
25221650	603182000
25221660	603182000
25221680	603182000
25221710	603182000
25221810	603182000
25221850	603182000
25221910	603182000
25221920	603182000
25221950	603182000
25230110	603182000
25230310	603182000
25230510	603182000
25230530	603182000
25230540	603182000
25230550	603182000
25230560	603182000
25230710	603182000
25230790	603182000
25230800	603182000
25230810	603182000
25230820	603182000
25230900	603182000
25230905	603182000
25240220	603182000
25240310	603182000
27111050	603182000
27111050	603182000
27111050	603182000
27111050	603182000
27111410	603182000
27111440	603182000
27120030	603182000
27120110	603182000
27120120	603182000
27120120	603182000
27120120	603182000
27120120	603182000
27120120	603182000
27120120	603182000
27120120	603182000
27120120	603182000
27120120	603182000
27120120	603182000
27120120	603182000
27120120	603182000
27120120	603182000
27120120	603182000
27120120	603182000
27120120	603182000
27120210	603182000
27120250	603182000
27120250	603182000
27120250	603182000
27162050	603182000
27162050	603182000
27162050	603182000
27162050	603182000
27162050	603182000
27162050	603182000
27162050	603182000
27162050	603182000
27162050	603182000
27162050	603182000
27220120	603182000
27220150	603182000
27220150	603182000
27220190	603182000
27220190	603182000
27221100	603182000
27260500	603182000
27320080	603182000
27320080	603182000
27320090	603182000
27320120	603182000
27320130	603182000
27320130	603182000
27320130	603182000
27320130	603182000
27320130	603182000
27350020	603182000
27360090	603182000
27363100	603182000
27363100	603182000
27363100	603182000
27363100	603182000
27411150	603182000
27420040	603182000
27420040	603182000
27420450	603182000
27420460	603182000
27420470	603182000
27445110	603182000
27450010	603182000
27460510	603182000
27500050	603182000
27500100	603182000
27560110	603182000
27560120	603182000
27560120	603182000
27560120	603182000
27560300	603182000
27560300	603182000
27560300	603182000
27560300	603182000
27560320	603182000
27560320	603182000
27560330	603182000
27560340	603182000
27560340	603182000
27560350	603182000
27560350	603182000
27560350	603182000
27560360	603182000
27560360	603182000
27560360	603182000
27560360	603182000
27560370	603182000
27560400	603182000
27560510	603182000
27560650	603182000
27560660	603182000
27560670	603182000
27560705	603182000
27560710	603182000
27560910	603182000
27563010	603182000
32105010	603182000
32105010	603182000
32105010	603182000
32105010	603182000
32105010	603182000
32105030	603182000
32105030	603182000
32105060	603182000
32105080	603182000
32105118	603182000
32105119	603182000
32105120	603182000
32105120	603182000
32105120	603182000
32105121	603182000
32105121	603182000
32105121	603182000
32105121	603182000
32105121	603182000
32105121	603182000
32105121	603182000
32105121	603182000
32105121	603182000
32105121	603182000
32105121	603182000
32105121	603182000
32105122	603182000
32105122	603182000
32105122	603182000
32105122	603182000
32105122	603182000
32105122	603182000
32105122	603182000
32105122	603182000
32105125	603182000
32105125	603182000
32105125	603182000
32105125	603182000
32105126	603182000
32105160	603182000
32105160	603182000
32105160	603182000
32105160	603182000
32105160	603182000
32105160	603182000
32105160	603182000
32105160	603182000
32105161	603182000
32105190	603182000
32202030	603182000
32202035	603182000
32202050	603182000
32202050	603182000
32202055	603182000
32202060	603182000
32202120	603182000
33201110	603182000
33201110	603182000
33201110	603182000
33201110	603182000
33201110	603182000
35001000	603182000
41205030	603182000
41206030	603182000
41601120	603182000
41810400	603182000
41811400	603182000
41811600	603182000
41811800	603182000
41812400	603182000
41812900	603182000
51127010	603182000
51127020	603182000
53123070	603182000
53123500	603182000
53204830	603182000
53204850	603182000
53420210	603182000
53540402	603182000
54304100	603182000
54337050	603182000
55301000	603182000
55301000	603182000
56201240	603182000
56201240	603182000
56201240	603182000
56201250	603182000
56201250	603182000
56201250	603182000
56201260	603182000
56203090	603182000
56203090	603182000
56203090	603182000
56203090	603182000
56203090	603182000
56203090	603182000
56203090	603182000
56203100	603182000
56203100	603182000
56203100	603182000
56203100	603182000
56203100	603182000
56203100	603182000
56203100	603182000
56203100	603182000
56203120	603182000
56207030	603182000
56207030	603182000
56207030	603182000
56207030	603182000
56207030	603182000
56207030	603182000
56207030	603182000
56207060	603182000
56207060	603182000
56207060	603182000
56207060	603182000
56207060	603182000
56207060	603182000
56207060	603182000
56207070	603182000
58100340	603182000
58104140	603182000
58104140	603182000
58104180	603182000
58106347	603182000
58106412	603182000
58106443	603182000
58106462	603182000
58106500	603182000
58106505	603182000
58106510	603182000
58106520	603182000
58106520	603182000
58106530	603182000
58106530	603182000
58106540	603182000
58106550	603182000
58106555	603182000
58106560	603182000
58106610	603182000
58106620	603182000
58106625	603182000
58106630	603182000
58106640	603182000
58106650	603182000
58106655	603182000
58106660	603182000
58106700	603182000
58106705	603182000
58106710	603182000
58106710	603182000
58106720	603182000
58106720	603182000
58106725	603182000
58106730	603182000
58106730	603182000
58106730	603182000
58106733	603182000
58106734	603182000
58106735	603182000
58106736	603182000
58106737	603182000
58106738	603182000
58106740	603182000
58106750	603182000
58106755	603182000
58106760	603182000
58106780	603182000
58108010	603182000
58108010	603182000
58108050	603182000
58109010	603182000
58126150	603182000
58126300	603182000
58127270	603182000
58127330	603182000
58128000	603182000
58128250	603182000
58130010	603182000
58130010	603182000
58130010	603182000
58130010	603182000
58130010	603182000
58131320	603182000
58131320	603182000
58132310	603182000
58132310	603182000
58132310	603182000
58132710	603182000
58132713	603182000
58132910	603182000
58133120	603182000
58134610	603182000
58134613	603182000
58134650	603182000
58134710	603182000
58134720	603182000
58145110	603182000
58145110	603182000
58145110	603182000
58145110	603182000
58145110	603182000
58145110	603182000
58145110	603182000
58145110	603182000
58145110	603182000
58145110	603182000
58145110	603182000
58145110	603182000
58145110	603182000
58145110	603182000
58145110	603182000
58145110	603182000
58145110	603182000
58145110	603182000
58145110	603182000
58145110	603182000
58145110	603182000
58145110	603182000
58145110	603182000
58145110	603182000
58145120	603182000
58145120	603182000
58145130	603182000
58145150	603182000
58145160	603182000
58145160	603182000
58145160	603182000
58145160	603182000
58145160	603182000
58145160	603182000
58145170	603182000
58145170	603182000
58145170	603182000
58145170	603182000
58146110	603182000
58146120	603182000
58146150	603182000
58148550	603182000
58148550	603182000
58148550	603182000
58148550	603182000
58150310	603182000
58155310	603182000
58156210	603182000
58156310	603182000
58156310	603182000
58160140	603182000
58163130	603182000
58310210	603182000
58310310	603182000
63403100	603182000
63420200	603182000
71204000	603182000
71301020	603182000
71301020	603182000
71301020	603182000
71301020	603182000
71301020	603182000
71508060	603182000
72125252	603182000
72201231	603182000
72202020	603182000
72202020	603182000
72202020	603182000
72202020	603182000
75141000	603182000
75409012	603182000
75414020	603182000
75656010	603182000
77513010	603182000
83107200	603182000
83201400	603182000
91501030	603182000
91721000	603182000
91731010	603182000
91731060	603182000
91746010	603182000
91746100	603182000
91746120	603182000
91746150	603182000
91770010	603182000
91800100	603182000
91801000	603182000
91802000	603182000
41304980	603203000
41304990	603203000
41304990	603203000
41304990	603203000
41304990	603203000
41304990	603203000
41304990	603203000
41304990	603203000
41304990	603203000
41305000	603203000
41306000	603203000
41601130	603203000
41601130	603203000
41601130	603203000
41601140	603203000
41603010	603203000
41603010	603203000
41603010	603203000
41603010	603203000
41603010	603203000
41603010	603203000
58160110	603203000
58160110	603203000
58160130	603203000
41303000	603256000
41303010	603256000
41303010	603256000
41303010	603256000
41303010	603256000
41303020	603256000
41601130	603256000
41601130	603256000
41601130	603256000
41601140	603256000
41602010	603256000
41602030	603256000
41602040	603256000
41602050	603256000
41602070	603256000
41602090	603256000
55702000	603256000
58160110	603256000
75440600	603256000
75609000	603256000
75609010	603256000
75609010	603256000
75609010	603256000
75609020	603256000
75609050	603256000
27610100	603256001
27610120	603256001
27640100	603256001
27640110	603256001
27640120	603256001
76603010	603256001
76603020	603256001
76605010	603256001
76607020	603256001
76611010	603256001
41310100	603258000
58156610	603258000
58156610	603258000
28522050	801374000
74402260	801374000
74402310	801374000
74402350	801374000
14620150	801375000
14620150	801375000
14620300	801375000
14620310	801375000
14620320	801375000
14620330	801375000
14710100	801375000
14710100	801375000
14710110	801375000
25210170	801375000
27111000	801375000
27111400	801375000
27111400	801375000
27111410	801375000
27111410	801375000
27111410	801375000
27111410	801375000
27111410	801375000
27111410	801375000
27111410	801375000
27111410	801375000
27111410	801375000
27111410	801375000
27111410	801375000
27111410	801375000
27111420	801375000
27111420	801375000
27111420	801375000
27111420	801375000
27111420	801375000
27111430	801375000
27111440	801375000
27111440	801375000
27111440	801375000
27113100	801375000
27113100	801375000
27113100	801375000
27113100	801375000
27114000	801375000
27114000	801375000
27114000	801375000
27116350	801375000
27118120	801375000
27118130	801375000
27118180	801375000
27120080	801375000
27120090	801375000
27120210	801375000
27121000	801375000
27121000	801375000
27121000	801375000
27121010	801375000
27121410	801375000
27121410	801375000
27133010	801375000
27133010	801375000
27136100	801375000
27136100	801375000
27141000	801375000
27141000	801375000
27141000	801375000
27141500	801375000
27141500	801375000
27141500	801375000
27141500	801375000
27144000	801375000
27144000	801375000
27144000	801375000
27144000	801375000
27144000	801375000
27150310	801375000
27162500	801375000
27211170	801375000
27211550	801375000
27212120	801375000
27212120	801375000
27212350	801375000
27212350	801375000
27212350	801375000
27212350	801375000
27212350	801375000
27212350	801375000
27212350	801375000
27212350	801375000
27212400	801375000
27213150	801375000
27213400	801375000
27213400	801375000
27213400	801375000
27213420	801375000
27213420	801375000
27213420	801375000
27213500	801375000
27218210	801375000
27218310	801375000
27220030	801375000
27220150	801375000
27220150	801375000
27221100	801375000
27232000	801375000
27242250	801375000
27242350	801375000
27242350	801375000
27242350	801375000
27243400	801375000
27243400	801375000
27243400	801375000
27243400	801375000
27243400	801375000
27243700	801375000
27250630	801375000
27250630	801375000
27250630	801375000
27250630	801375000
27250630	801375000
27250630	801375000
27250630	801375000
27250630	801375000
27250710	801375000
27250830	801375000
27250830	801375000
27250900	801375000
27250950	801375000
27260500	801375000
27311110	801375000
27311120	801375000
27311310	801375000
27311600	801375000
27311610	801375000
27311620	801375000
27313010	801375000
27313020	801375000
27313310	801375000
27313320	801375000
27313320	801375000
27315010	801375000
27315020	801375000
27315250	801375000
27315250	801375000
27315310	801375000
27315310	801375000
27315320	801375000
27320120	801375000
27320130	801375000
27320130	801375000
27320130	801375000
27320130	801375000
27320130	801375000
27320320	801375000
27320330	801375000
27331150	801375000
27341035	801375000
27345410	801375000
27345410	801375000
27345420	801375000
27348100	801375000
27350060	801375000
27350060	801375000
27350110	801375000
27350410	801375000
27350410	801375000
27350410	801375000
27350410	801375000
27350410	801375000
27350410	801375000
27351010	801375000
27360000	801375000
27360100	801375000
27360100	801375000
27360100	801375000
27360100	801375000
27361010	801375000
27362000	801375000
27363000	801375000
27363000	801375000
27363000	801375000
27363000	801375000
27363100	801375000
27363100	801375000
27363100	801375000
27363100	801375000
27410210	801375000
27410210	801375000
27410210	801375000
27410210	801375000
27410210	801375000
27410210	801375000
27410220	801375000
27410220	801375000
27410220	801375000
27410220	801375000
27410220	801375000
27410220	801375000
27410250	801375000
27414100	801375000
27414200	801375000
27416300	801375000
27418110	801375000
27418210	801375000
27420400	801375000
27420410	801375000
27420410	801375000
27420450	801375000
27420520	801375000
27421010	801375000
27422010	801375000
27430610	801375000
27440110	801375000
27440120	801375000
27440130	801375000
27446300	801375000
27446300	801375000
27446300	801375000
27446315	801375000
27446320	801375000
27446360	801375000
27446410	801375000
27446410	801375000
27450020	801375000
27450080	801375000
27450080	801375000
27450080	801375000
27450080	801375000
27450080	801375000
27450080	801375000
27450090	801375000
27450100	801375000
27450100	801375000
27450110	801375000
27450190	801375000
27450190	801375000
27450190	801375000
27450310	801375000
27450400	801375000
27450430	801375000
27450450	801375000
27450450	801375000
27450510	801375000
27450510	801375000
27450660	801375000
27451030	801375000
27460490	801375000
27460490	801375000
27460490	801375000
27460490	801375000
27460510	801375000
27462000	801375000
27463000	801375000
27464000	801375000
27464000	801375000
27464000	801375000
27464000	801375000
27500200	801375000
27500300	801375000
27510230	801375000
27510230	801375000
27510230	801375000
27510340	801375000
27510340	801375000
27510350	801375000
27510350	801375000
27510350	801375000
27510350	801375000
27510350	801375000
27510350	801375000
27510350	801375000
27510350	801375000
27510355	801375000
27510360	801375000
27510360	801375000
27510360	801375000
27510380	801375000
27510410	801375000
27510420	801375000
27510425	801375000
27510430	801375000
27510440	801375000
27510520	801375000
27510520	801375000
27510520	801375000
27510520	801375000
27510550	801375000
27510560	801375000
27510560	801375000
27510560	801375000
27510560	801375000
27510560	801375000
27510560	801375000
27510560	801375000
27510560	801375000
27510560	801375000
27510640	801375000
27510660	801375000
27510670	801375000
27510690	801375000
27513040	801375000
27513041	801375000
27515000	801375000
27515020	801375000
27515020	801375000
27515150	801375000
27516010	801375000
27516010	801375000
27516010	801375000
27520130	801375000
27520130	801375000
27520135	801375000
27520150	801375000
27520160	801375000
27520165	801375000
27520166	801375000
27520370	801375000
27520390	801375000
27520540	801375000
27540150	801375000
27540230	801375000
27540235	801375000
27540240	801375000
27540250	801375000
27540260	801375000
27540260	801375000
27540270	801375000
27540280	801375000
27540280	801375000
27540290	801375000
27540291	801375000
27540350	801375000
27540350	801375000
27540350	801375000
27541000	801375000
27541001	801375000
27560360	801375000
27560360	801375000
27560360	801375000
27560360	801375000
27560370	801375000
28110230	801375000
28110250	801375000
28110270	801375000
28110390	801375000
28110500	801375000
28110600	801375000
28133340	801375000
28143110	801375000
28143130	801375000
28143150	801375000
28145100	801375000
28150650	801375000
28160300	801375000
28160650	801375000
28310210	801375000
28310220	801375000
28310230	801375000
28310320	801375000
28310420	801375000
28311010	801375000
28315100	801375000
28315120	801375000
28315130	801375000
28315160	801375000
28316020	801375000
28320120	801375000
28320150	801375000
28331110	801375000
28340150	801375000
28340310	801375000
28340640	801375000
28340670	801375000
28340800	801375000
28350210	801375000
28350220	801375000
28350310	801375000
28351110	801375000
28351110	801375000
28355260	801375000
28355410	801375000
28355430	801375000
28355440	801375000
28510030	801375000
32105082	801375000
32105085	801375000
32105085	801375000
32105085	801375000
32105085	801375000
32105130	801375000
32105130	801375000
32105130	801375000
32105130	801375000
32105130	801375000
32105130	801375000
32105130	801375000
32105130	801375000
32105130	801375000
32105130	801375000
32105130	801375000
32105130	801375000
32105150	801375000
32105150	801375000
32105150	801375000
32105180	801375000
32105180	801375000
32105190	801375000
32105190	801375000
41210090	801375000
41210100	801375000
41210100	801375000
41210110	801375000
41210150	801375000
41210150	801375000
41210190	801375000
41221020	801375000
41310100	801375000
41310200	801375000
41310310	801375000
41501000	801375000
41601010	801375000
41601020	801375000
41601020	801375000
41601020	801375000
41601020	801375000
41601020	801375000
41601030	801375000
41601090	801375000
41601120	801375000
41601130	801375000
41601130	801375000
41601130	801375000
41601150	801375000
41601170	801375000
41603010	801375000
41603010	801375000
41610100	801375000
58100155	801375000
58100330	801375000
58100330	801375000
58100330	801375000
58100340	801375000
58100350	801375000
58100360	801375000
58100370	801375000
58100410	801375000
58101310	801375000
58101310	801375000
58101320	801375000
58101320	801375000
58101350	801375000
58101460	801375000
58101510	801375000
58101520	801375000
58101530	801375000
58101540	801375000
58101610	801375000
58101615	801375000
58101710	801375000
58101720	801375000
58101730	801375000
58101730	801375000
58101730	801375000
58101730	801375000
58101910	801375000
58101910	801375000
58101910	801375000
58101930	801375000
58101940	801375000
58103310	801375000
58103310	801375000
58103310	801375000
58104080	801375000
58104160	801375000
58104180	801375000
58104260	801375000
58104280	801375000
58104290	801375000
58104310	801375000
58104320	801375000
58104340	801375000
58104450	801375000
58104490	801375000
58104500	801375000
58104510	801375000
58104520	801375000
58104550	801375000
58104600	801375000
58105000	801375000
58105050	801375000
58105110	801375000
58106200	801375000
58106205	801375000
58106210	801375000
58106210	801375000
58106220	801375000
58106220	801375000
58106220	801375000
58106225	801375000
58106230	801375000
58106230	801375000
58106240	801375000
58106250	801375000
58106255	801375000
58106260	801375000
58106300	801375000
58106305	801375000
58106310	801375000
58106320	801375000
58106320	801375000
58106320	801375000
58106325	801375000
58106330	801375000
58106330	801375000
58106345	801375000
58106347	801375000
58106350	801375000
58106358	801375000
58106359	801375000
58106360	801375000
58106411	801375000
58106412	801375000
58106413	801375000
58106441	801375000
58106442	801375000
58106443	801375000
58106462	801375000
58106500	801375000
58106505	801375000
58106510	801375000
58106520	801375000
58106520	801375000
58106520	801375000
58106520	801375000
58106520	801375000
58106530	801375000
58106530	801375000
58106530	801375000
58106530	801375000
58106540	801375000
58106550	801375000
58106555	801375000
58106560	801375000
58106610	801375000
58106620	801375000
58106625	801375000
58106630	801375000
58106640	801375000
58106650	801375000
58106655	801375000
58106660	801375000
58106700	801375000
58106705	801375000
58106710	801375000
58106710	801375000
58106720	801375000
58106720	801375000
58106725	801375000
58106730	801375000
58106730	801375000
58106730	801375000
58106733	801375000
58106734	801375000
58106735	801375000
58106736	801375000
58106737	801375000
58106738	801375000
58106740	801375000
58106750	801375000
58106750	801375000
58106755	801375000
58106760	801375000
58106820	801375000
58106830	801375000
58107030	801375000
58107050	801375000
58107060	801375000
58107100	801375000
58108050	801375000
58115110	801375000
58115150	801375000
58115210	801375000
58116110	801375000
58116110	801375000
58116120	801375000
58116210	801375000
58127500	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130010	801375000
58130011	801375000
58130013	801375000
58130020	801375000
58130140	801375000
58130150	801375000
58130310	801375000
58130310	801375000
58130310	801375000
58130310	801375000
58130320	801375000
58130320	801375000
58130320	801375000
58130610	801375000
58130950	801375000
58132810	801375000
58134623	801375000
58145120	801375000
58145120	801375000
58145120	801375000
58145120	801375000
58145120	801375000
58145120	801375000
58145120	801375000
58145120	801375000
58146150	801375000
58155110	801375000
58155310	801375000
58155320	801375000
58155410	801375000
58155510	801375000
58155810	801375000
58156210	801375000
58156310	801375000
58156310	801375000
58156610	801375000
58156610	801375000
58156710	801375000
58160120	801375000
58160120	801375000
58160120	801375000
58160120	801375000
58160120	801375000
58160120	801375000
58160120	801375000
58160120	801375000
58160120	801375000
58160120	801375000
58160120	801375000
58160120	801375000
58160120	801375000
58160120	801375000
58160120	801375000
58160320	801375000
58160322	801375000
58160324	801375000
58161325	801375000
58161452	801375000
58161454	801375000
58162140	801375000
58163410	801375000
58163410	801375000
58163410	801375000
58163410	801375000
58163410	801375000
58163410	801375000
58163410	801375000
58163410	801375000
58163410	801375000
58163410	801375000
58163410	801375000
58163410	801375000
58163410	801375000
58163410	801375000
58163410	801375000
58163410	801375000
58163410	801375000
58163410	801375000
58163410	801375000
58163450	801375000
58175110	801375000
58200250	801375000
58301020	801375000
58301030	801375000
58301080	801375000
58301110	801375000
58301150	801375000
58302060	801375000
58304010	801375000
58304030	801375000
58304060	801375000
58304200	801375000
58304230	801375000
58304300	801375000
58306010	801375000
58306020	801375000
58306150	801375000
58306500	801375000
58403100	801375000
58404100	801375000
58421020	801375000
58421020	801375000
58421020	801375000
58421020	801375000
58421080	801375000
63408010	801375000
63408200	801375000
63409020	801375000
71402510	801375000
71402520	801375000
71507030	801375000
71507050	801375000
71508030	801375000
71508050	801375000
71703040	801375000
71704000	801375000
71704000	801375000
71704000	801375000
71704000	801375000
71704000	801375000
71704000	801375000
71704000	801375000
74101000	801375000
74102000	801375000
74201000	801375000
74201001	801375000
74201003	801375000
74202010	801375000
74202011	801375000
74202050	801375000
74202050	801375000
74202051	801375000
74202051	801375000
74202051	801375000
74202051	801375000
74202051	801375000
74203010	801375000
74204010	801375000
74204011	801375000
74204011	801375000
74204011	801375000
74204011	801375000
74204011	801375000
74204013	801375000
74204500	801375000
74205010	801375000
74205010	801375000
74205010	801375000
74205011	801375000
74205011	801375000
74205011	801375000
74205011	801375000
74205011	801375000
74205011	801375000
74205020	801375000
74402100	801375000
74402110	801375000
74402150	801375000
74402200	801375000
74402200	801375000
74405010	801375000
74410110	801375000
74415110	801375000
74502010	801375000
74503010	801375000
74504000	801375000
74504010	801375000
74504020	801375000
74504020	801375000
74504020	801375000
74504020	801375000
74504020	801375000
74504020	801375000
74504020	801375000
74504100	801375000
74504110	801375000
74504120	801375000
74504120	801375000
74504120	801375000
74504120	801375000
74504120	801375000
74504120	801375000
74504120	801375000
74504120	801375000
74504120	801375000
74504120	801375000
74504150	801375000
74505000	801375000
74505010	801375000
74505020	801375000
74505020	801375000
74505020	801375000
74506000	801375000
74506000	801375000
74506000	801375000
74506000	801375000
74603010	801375000
74604010	801375000
74604100	801375000
74605010	801375000
74606020	801375000
74701000	801375000
74701000	801375000
74701000	801375000
75100250	801375000
75143000	801375000
75143100	801375000
75143200	801375000
75143200	801375000
75143300	801375000
75143350	801375000
75146000	801375000
75316050	801375000
75316050	801375000
75316050	801375000
75316050	801375000
75316050	801375000
75340300	801375000
75365000	801375000
75402020	801375000
75402023	801375000
75403020	801375000
75403020	801375000
75403021	801375000
75403022	801375000
75403023	801375000
75403023	801375000
75410550	801375000
75417021	801375000
75418020	801375000
75418020	801375000
75418020	801375000
75418020	801375000
75439010	801375000
75515010	801375000
75600150	801375000
75604600	801375000
75607000	801375000
75607010	801375000
75607010	801375000
75607010	801375000
75607010	801375000
75607010	801375000
75607010	801375000
75607010	801375000
75607010	801375000
75607010	801375000
75607020	801375000
75607020	801375000
75607020	801375000
75607030	801375000
75607040	801375000
75607050	801375000
75607060	801375000
75608010	801375000
75649030	801375000
75649110	801375000
75649110	801375000
75649110	801375000
75649110	801375000
75649150	801375000
75650990	801375000
75651000	801375000
75651000	801375000
75651000	801375000
75651000	801375000
75651010	801375000
75651020	801375000
75651020	801375000
75651020	801375000
75651030	801375000
75651040	801375000
75651040	801375000
75651050	801375000
75651050	801375000
75651050	801375000
75651070	801375000
75651080	801375000
75651110	801375000
75651120	801375000
75651140	801375000
75651150	801375000
75652010	801375000
75652020	801375000
75652030	801375000
75652040	801375000
75652050	801375000
75654010	801375000
75654010	801375000
75656010	801375000
75656020	801375000
75656040	801375000
75656060	801375000
77121010	801375000
77205610	801375000
77230210	801375000
77250110	801375000
77272010	801375000
77316010	801375000
77316010	801375000
77316600	801375000
77316600	801375000
77316600	801375000
77316600	801375000
77513010	801375000
77563010	801375000
77563010	801375000
83101600	801375000
76601020	801375001
21304200	801376000
21304210	801376000
21304220	801376000
22701030	801376000
22701040	801376000
22701050	801376000
24302010	801376000
27111000	801376000
27111000	801376000
27111000	801376000
27111000	801376000
27111000	801376000
27111000	801376000
27111050	801376000
27111050	801376000
27111050	801376000
27111050	801376000
27111050	801376000
27111050	801376000
27111050	801376000
27111050	801376000
27111050	801376000
27111050	801376000
27111050	801376000
27111050	801376000
27111050	801376000
27111050	801376000
27111200	801376000
27116100	801376000
27116200	801376000
27116200	801376000
27120030	801376000
27120030	801376000
27130040	801376000
27141030	801376000
27141030	801376000
27146000	801376000
27146010	801376000
27150110	801376000
27150170	801376000
27150330	801376000
27151070	801376000
27160010	801376000
27162010	801376000
27162010	801376000
27162050	801376000
27162050	801376000
27162050	801376000
27162050	801376000
27162050	801376000
27162050	801376000
27162050	801376000
27162050	801376000
27162050	801376000
27162050	801376000
27162050	801376000
27162050	801376000
27162050	801376000
27162050	801376000
27162060	801376000
27220120	801376000
27350110	801376000
27411150	801376000
27416300	801376000
27420020	801376000
27510110	801376000
27510110	801376000
27510110	801376000
27510130	801376000
27510410	801376000
27510420	801376000
27510700	801376000
27510700	801376000
27510950	801376000
27520500	801376000
27520500	801376000
27520510	801376000
27520540	801376000
27540130	801376000
27541001	801376000
28101000	801376000
28110000	801376000
28110510	801376000
28110540	801376000
28110620	801376000
28113040	801376000
28113140	801376000
28113150	801376000
28130000	801376000
28133110	801376000
28133410	801376000
28140740	801376000
28143020	801376000
28143030	801376000
28143130	801376000
28143220	801376000
28145110	801376000
28150650	801376000
28152050	801376000
28350210	801376000
28350220	801376000
41201040	801376000
41202020	801376000
41203020	801376000
41203020	801376000
41601150	801376000
58101320	801376000
58101320	801376000
58101320	801376000
58101510	801376000
58101520	801376000
58101530	801376000
58101710	801376000
58101720	801376000
58101730	801376000
58101730	801376000
58101730	801376000
58101730	801376000
58104490	801376000
58104500	801376000
58104520	801376000
58104600	801376000
58107000	801376000
58126300	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130010	801376000
58130011	801376000
58130020	801376000
58130140	801376000
58130150	801376000
58130310	801376000
58130310	801376000
58130310	801376000
58130310	801376000
58130320	801376000
58130320	801376000
58130320	801376000
58130610	801376000
58130950	801376000
58131523	801376000
58132110	801376000
58132310	801376000
58132310	801376000
58132310	801376000
58132310	801376000
58132310	801376000
58132310	801376000
58132310	801376000
58132310	801376000
58132310	801376000
58132310	801376000
58132310	801376000
58132310	801376000
58132310	801376000
58132340	801376000
58132350	801376000
58132360	801376000
58132450	801376000
58132460	801376000
58132710	801376000
58132910	801376000
58132910	801376000
58132910	801376000
58134623	801376000
58145140	801376000
58146100	801376000
58146150	801376000
58146150	801376000
58146150	801376000
58146150	801376000
58146150	801376000
58146300	801376000
58146310	801376000
58162110	801376000
58162110	801376000
58162110	801376000
58162110	801376000
58162110	801376000
58162110	801376000
58163450	801376000
58301030	801376000
58301150	801376000
58302060	801376000
58304050	801376000
58306050	801376000
58306070	801376000
71603010	801376000
74402010	801376000
74403110	801376000
74404010	801376000
74404020	801376000
74404030	801376000
74404050	801376000
74406010	801376000
74406050	801376000
74406100	801376000
75141000	801376000
75141000	801376000
75141300	801376000
75142500	801376000
75649030	801376000
75651150	801376000
83100100	801376000
83100200	801376000
83101600	801376000
83104000	801376000
83109000	801376000
83114000	801376000
83200100	801376000
83202000	801376000
83202010	801376000
83202020	801376000
83206000	801376000
83207000	801376000
27601000	801376001
27610100	801376001
27610120	801376001
27610730	801376001
27641000	801376001
27642130	801376001
58503000	801376001
58503010	801376001
58503020	801376001
58503050	801376001
58509020	801376001
58509200	801376001
76502000	801376001
76601010	801376001
76603010	801376001
76603020	801376001
76607010	801376001
76607020	801376001
14620300	801377000
14620310	801377000
14620320	801377000
14620330	801377000
25210170	801377000
27111000	801377000
27111000	801377000
27111000	801377000
27111000	801377000
27111000	801377000
27111050	801377000
27111050	801377000
27111050	801377000
27111050	801377000
27111050	801377000
27111050	801377000
27111050	801377000
27111050	801377000
27111050	801377000
27111050	801377000
27111050	801377000
27111050	801377000
27111050	801377000
27111050	801377000
27111300	801377000
27111300	801377000
27111300	801377000
